,description,spotify_id,name,no_tracks
438,"Set the mood of your day with these awesome, happy songs!",37i9dQZF1DX0UrRvztWcAU,Wake Up Happy,100
439,"Feel-good <a href=""spotify:genre:edm_dance"">dance music</a>!",37i9dQZF1DWSf2RDTDayIx,Happy Beats,101
440,Chilled R&B jams for your most relaxed moods.,37i9dQZF1DX2UgsUIg75Vg,Chilled R&B,50
441,Feel good with this positively timeless playlist!,37i9dQZF1DX9XIFQuFvzM4,Feelin' Good,100
442,Snuggle jams to keep you cozy under the covers.,37i9dQZF1DX6tTW0xDxScH,Stay in Bed,75
443,Feeling like everything just plain sucks? We've all been there.,37i9dQZF1DX3YSRoSdA634,Life Sucks,100
444,No procrastination allowed. Only fun songs to help you get chores done.,37i9dQZF1DXdVbxH0H5oTi,Get Chores Done,50
445,High-Key bangers for Low-Key enjoyment.,37i9dQZF1DX2yvmlOdMYzV,Low-Key,100
446,24 songs dedicated to the Mamba & Mambacita. R.I.P. Kobe & Gianna Bryant.,37i9dQZF1DXaitacWUJMPH,2 . 24,24
447,grab a blanket and get the good vibes going,37i9dQZF1DWSP55jZj2ES3,park hangs,50
448,Grab your coffee and ease into the day with this light blend.,37i9dQZF1DXcgZcN2HVMoe,Morning Coffee,250
449,The latest pop songs that are totally cry worthy.,37i9dQZF1DWSqBruwoIXkA,Down In The Dumps,107
450,Happy songs by alternative bands. Any listener can connect with these indie jams.,37i9dQZF1DX2sUQwD7tbmL,Feel-Good Indie Rock,200
451,"When everything is lonely, I can be my best friend.",37i9dQZF1DWX83CujKHHOn,Alone Again,50
452,"Some nice, soothing RnB/Soul tunes to go with your nice, soothing coffee.",37i9dQZF1DXaXDsfv6nvZ5,Soul Coffee,50
453,Clock in from the comfort of your own home with 8 hours of music to carry you through the day.,37i9dQZF1DWTLSN7iG21yC,Work From Home,145
454,cozy acoustic songs for the season.,37i9dQZF1DWUNIrSzKgQbP,Winter Acoustic,90
455,Brighten your day with a folksy mix of mood boosters!,37i9dQZF1DWSkMjlBZAZ07,Happy Folk,119
456,ALT the Good Vibes.,37i9dQZF1DX2SK4ytI2KAZ,It's ALT Good!,100
457,"Warm indie dance vibes, the music you need at golden hour.",37i9dQZF1DWUE76cNNotSg,golden hour,80
458,Because the best things in life are wild and free...,37i9dQZF1DX5Q5wA1hY6bS,Wild + Free,100
459,Home is where the heart is.,37i9dQZF1DX3P56PKzFc9f,Home Sweet Home,75
460,Mani pedi and get ready.,37i9dQZF1DX2SlyIbbHgFa,Getting Ready,50
461,Live your life... this is Young &amp; Free.,37i9dQZF1DXca8AyWK6Y7g,Young & Free,75
462,For all of us dancing on our own.,37i9dQZF1DWZUAeYvs88zc,Sad Bops,80
463,"Sunny tracks from Mac DeMarco, The Beach Boys, and everyone in between.",37i9dQZF1DWYzpSJHStHHx,Surf Rock Sunshine,80
464,Keep calm and enjoy this musical cafecito.,37i9dQZF1DXa3NnZWk6Z3T,Café con Leche,150
465,The Country Coffeehouse is open! Grab a cup and lean back to some low-key country.,37i9dQZF1DWYiR2Uqcon0X,Country Coffeehouse,74
466,Bold tracks packing some serious swagger...,37i9dQZF1DWSlw12ofHcMM,Swagger,104
467,Blue jazz when you're feeling blue.,37i9dQZF1DWYxwmBaMqxsl,Rainy Day Jazz,75
468,It's just us—and this awesome alt soundtrack.,37i9dQZF1DX6mvEU1S6INL,You & Me,101
469,100% good vibes.,37i9dQZF1DWYMroOc5KTTh,Serotonin,50
470,"Una mezcla de sonidos. We mix it up, you press play! Cover: ¿Téo?",37i9dQZF1DX7qRKBHjmYIE,Mixto,127
471,"That unbridled, unholy, loud and dirty 90s rock goodness you know you love",37i9dQZF1DX5M59nhwFlWl,Cranked Up,55
472,The pulse of R&B music today.  Cover: PARTYNEXTDOOR,37i9dQZF1DX4SBhb3fqCJd,Are & Be,36
473,Check out these throwback R&B jams from the first decade of the 21st century. Cover: Mariah Carey,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B,40
474,The most essential R&B songs from the 2010s. Cover: Beyonce,37i9dQZF1DWXbttAJcbphz,I Love My '10s R&B,50
475,The '90s had an amazing soundtrack. Let's reminisce with these R&B jams!,37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B,45
476,Chilled R&B jams for your most relaxed moods.,37i9dQZF1DX2UgsUIg75Vg,Chilled R&B,50
477,What we're gonna do right now is go back—back in time. Here are all your favorite '90s R&B slow jams!,37i9dQZF1DWVEvzGeX3eRs,'90s Baby Makers,47
478,Get down and jam out to these throwback '80s R&B tunes!,37i9dQZF1DX0H8hDpv38Ju,’80s Jam Session,40
479,These progressive R&B and soul tracks can't be put in a box. Cover: Hope Tala,37i9dQZF1DWSfMe9z89s9B,Alternative R&B,100
480,All the jams. Cover: Toni Braxton,37i9dQZF1DWXnexX7CktaI,Gold Edition,40
481,Slow jams for the passionate.,37i9dQZF1DX0QKpU3cGsyb,Bedroom Jams,69
482,"Some nice, soothing RnB/Soul tunes to go with your nice, soothing coffee.",37i9dQZF1DXaXDsfv6nvZ5,Soul Coffee,50
483,"Classic Neo-Soul, the songs you love, from the artists you love. Cover: Lauryn Hill",37i9dQZF1DX8MbMfAHb8U0,I Love My Neo-Soul,90
484,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: H.E.R.",37i9dQZF1DX1wNY9tfWQsS,Women of R&B,70
485,Koryn Hawthorne gives us her BGM vibes with this takeover.,37i9dQZF1DX4ezQVslkJiT,Black Girl Magic,25
486,Come inside The Sweet Suite and get in the mood with some amazing R&B ballads from the past and present.,37i9dQZF1DX2Ma8k80RiMN,The Sweet Suite,40
487,Funk to these good ol' funky soul classics!,37i9dQZF1DX70TzPK5buVf,Funk Outta Here,80
488,"The newest, freshest R&B tunes.  Cover: Masego",37i9dQZF1DWUzFXarNiofw,The Newness,50
489,"Whether you're lounging at home or out with your friends, let this playlist provide your soundtrack.",37i9dQZF1DX62Nfha2yFhL,Soul Lounge,50
490,Experience the powerful messages and sounds of these gospel tunes.,37i9dQZF1DX7OIddoQVdRt,Spread the Gospel,40
491,Where R&B from around the world comes to play with hip-hop & pop!   Cover: THEY.,37i9dQZF1DX4y8h9WqDPAE,Channel X,50
492,"Revive your soul with this playlist, featuring updated takes on classic R&B and soul tunes.",37i9dQZF1DWY12BqhkMFW2,Soul Revived,35
493,"The intersection of hip-hop, electronic, dance and R&B. Cover: DijahSB",37i9dQZF1DX1aTyQ3Z9nTc,Choice Edit,75
494,Essential tunes for time with the family.,37i9dQZF1DXab8DipvnuNU,The Cook(in),60
495,"Sophisticated palates only. Cover: <a href=""spotify:user:1213806455"">Steven Victor</a>",37i9dQZF1DWSUur0QPPsOn,Taste,50
496,Music from that amazing era. Cover: Teddy Riley,37i9dQZF1DWU8UMqd36n1X,I Love My New Jack Swing,48
497,"Celebrating Black love, one song at a time.",37i9dQZF1DXaPeYMCDRQeg,Black Love Mixtape,50
498,"ALL Black Lives Matter.  Songs of empowerment and pride. Take action on racial justice, visit <a href=""https://www.colorofchange.org"">Color Of Change</a>.",37i9dQZF1DWWAqc46ZJdZf,Black Lives Matter,60
499,The best tracks featured in The Wave this year. Cover: Fana Hues,37i9dQZF1DWUFAJPVM3HTX,Fresh Finds: Best of The Wave 2020,60
500,80's Edition!  D-Nice's essential jams for any party at home!,37i9dQZF1DX8Lj01u3MgX5,DJ D-Nice's Homeschool,69
501,"Curated by Burna Boy's Queens behind the scenes, his mom & sister.",37i9dQZF1DWSIO2QWRavWZ,Queen,25
502,HBCU Homecoming Anthems!,37i9dQZF1DX7DCJxqVk5NA,I Love My HBCU,51
503,Kick it old school with this playlist of throwback R&amp;B.,37i9dQZF1DX9zR5aXbFFRA,Throwback R&B,26
504,Una selección de R&B Latino para tus oídos. The hottest R&B Latin tracks! Cover: Cardellino,37i9dQZF1DX2MJVTOdWtbm,Are & Be Latin,86
505,The emotional interludes we wish were longer.,37i9dQZF1DXalD3w3b88aW,Mood Swing,70
506,"All jazz every Sunday, curated by Jermaine Dupri.",37i9dQZF1DWUeUTA8xEERe,JD's Jook Joint,26
507,"Brought to you by <a href=""spotify:artist:2cADQgiLMjNhbsfeN52Bf3"">Swizz Beatz</a>, <a href=""spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ"">Timbaland</a>, and <a href=""spotify:user:m71fwq4d14sx9rjbf256hfrqg"">Femme It Forward</a>.",37i9dQZF1DX3ZKargsaFiQ,Verzuz: Erykah Badu vs. Jill Scott,37
508,"Brought to you by <a href=""spotify:artist:2cADQgiLMjNhbsfeN52Bf3"">Swizz Beatz</a> and <a href=""spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ"">Timbaland</a>.",37i9dQZF1DX6Mi3Mw1YGw5,Verzuz: 112 vs. Jagged Edge,41
509,Fall in love with the sensual sounds of Kizomba! Cover: Loony Johnson,37i9dQZF1DX1l6qs3gcM4U,Dancing Kizomba,75
510,Stay classy this fancy Friday with the most elegant R&amp;B songs.,37i9dQZF1DWUbo613Z2iWO,Fancy Friday R&B,21
511,"These tracks were produced, written, and/or performed by the artists featured on Spotify's R&B Matters podcast.",37i9dQZF1DWZKEBMCmjsXt,R&B Matters: The Playlist,31
512,"Conversations on health and fitness, plus tips to jumpstart a new and improved lifestyle.",37i9dQZF1DWXmt3eyYYAW6,JRE Talks Health,12
513,Get inspired by these stories and conversations around self-improvement.,37i9dQZF1DX6gAnC9ioCxB,JRE's Most Motivating Guests,11
514,Exclusive sports stories and conversations from sports legends.,37i9dQZF1DXa8nzolwWuPH,Inside Sports Minds with JRE,13
515,Joe laughs out loud with his fellow comedians.,37i9dQZF1DX0FpedkNl6M0,JRE Talks Comedy,10
516,"Is that a UFO? Hear stories, predictions, and more as Joe talks about alien life.",37i9dQZF1DWTe1SQtSEkfX,JRE Goes Extra-Terrestrial,11
517,"Learn something new as Joe talks with academics, experts, and more.",37i9dQZF1DX455rqxvhRwQ,JRE Talks with Academics,10
518,Take a listen to the most viral interviews and episodes of JRE.,37i9dQZF1DWV9nLxMZM7Cj,Viral JRE Episodes,14
519,The tracks that gamers love. With guest curation by Jaden Smith.,37i9dQZF1DWTyiBJ6yEqeu,Top Gaming Tracks,60
520,Pass the sticks & press play.,37i9dQZF1DWT5MrZnPU1zD,Hip Hop Controller,100
521,Get your gaming session going with this epic rap mix.,37i9dQZF1DX6taq20FeuKj,Power Gaming,100
522,"Double-jump into these legendary video game soundtracks, featuring old favourites and new classics.",37i9dQZF1DXdfOcg1fm0VG,Video Game Soundtracks,88
523,The champs are here.,37i9dQZF1DX8dTWjpijlub,Trophy Room,50
524,Today's best pop to fuel your gaming.,37i9dQZF1DWYRNXjFoiid2,Ultimate Pop Gaming,82
525,"Hits of the 70s, 80s and 90s for gamers who love things retro.",37i9dQZF1DWYnY33e7En9e,Retro Gaming,100
526,For those that like it hard and heavy.,37i9dQZF1DXcOYQJYGaYjk,Heavy Gamer,70
527,"All things <a href=""spotify:genre:bass"">bass</a> with NGHTMRE & SLANDER.",37i9dQZF1DX0hvSv9Rf41p,Bass Arcade,90
528,Equal parts nostalgic synthwave sounds and modern production.,37i9dQZF1DXdLEN7aqioXM,RetroWave / Outrun,60
529,Instrumental bliss beyond genre classification.,37i9dQZF1DWUraJYejk11q,Genre Glitch,100
530,"Rock out while you game, this is 10+ hours of the best in Rock.",37i9dQZF1DWZjmJmeiazwd,Ultimate Rock Gaming,150
531,Music to game to.,37i9dQZF1DX9QWEVCu9UDA,Gaming Lounge,150
532,All-Star has begun! Featuring song picks from the Pros.,37i9dQZF1DWVi45nh2EuPP,League of Legends Official Playlist,55
533,"Game to the biggest, baddest movie and videogame soundtracks of all time.",37i9dQZF1DX8GjsySWIS1x,Epic Gaming,100
534,Electro tunes for your virtual world.,37i9dQZF1DX3FJKV5EZtau,Pixel Garden,75
535,"A collection of songs from <a href=""spotify:user:nytrvduf711vc7ja3kv9vwgnm"">Tony Hawk's Pro Skater 1 + 2</a>.",37i9dQZF1DX6F6y6vVLZ8H,Tony Hawk's Pro Skater 1 + 2,53
536,Soundtrack your gaming with these atmospheric beats.,37i9dQZF1DWXpOtMyVOt4Q,Soundscapes For Gaming,60
537,Latin music to game to! ¡Música latina para jugar!,37i9dQZF1DX43v1NFXUzji,Latin Gaming,75
538,10+ hours of new and old indie music to keep your gaming session properly soundtracked.,37i9dQZF1DX4geSlFB9288,Indie Gaming,193
539,"Welcome, you belong here.",37i9dQZF1DWVF0pvJ1YrL7,Virtual Reality,100
540,"Enjoy game music from SEGA classic soundtracks including SONIC, SPACE HARRIER and OutRun. SEGA名作ゲームサントラの世界へようこそ！",37i9dQZF1DX2CtuHQcongT,This Is SEGA SOUND TEAM,50
541,"100% fan-made music. Gaming parodies of famous songs and unique creations, inspired by Minecraft, Warcraft, Pokémon and more.",37i9dQZF1DX3YGn6btf5lC,Nerding Around,29
542,Founder of #BlackGirlGamers guest curates with sounds for any gaming mood.,37i9dQZF1DX1xEPBKyoFUz,StartSelect,33
543,Power pop for max level energy and enjoyment both in-game and IRL.,37i9dQZF1DX5veW0tukr5M,Power Up,40
544,"Soundtrack your gameplay with <a href=""spotify:artist:6AgTAQt8XS6jRWi4sX7w49"">Polo G</a>'s picks.",37i9dQZF1DX8CSVoLxz9S4,Gaming Together: Polo G,23
545,Keep calm and focus with ambient and post-rock music.,37i9dQZF1DWZeKCadgRdKQ,Deep Focus,190
546,Relax and indulge with beautiful piano pieces,37i9dQZF1DX4sWSpwq3LiO,Peaceful Piano,302
547,"Beats to relax, study and focus.",37i9dQZF1DWWQRwui0ExPn,Lo-Fi Beats,450
548,Soft jazz for all your activities.,37i9dQZF1DWV7EzJMK2FUI,Jazz in the Background,117
549,Welcome to the soothing hum...,37i9dQZF1DWUZ5bk6qqDSy,White Noise,104
550,"<a href=""spotify:genre:space:electronica_chill"">Hypnotic electronic</a> for studies and a relax.",37i9dQZF1DWXLeA8Omikj7,Brain Food,100
551,A soft musical backdrop for your studies.,37i9dQZF1DX9sIqqvKsjG8,Instrumental Study,303
552,"The perfect study beats, twenty four seven.",37i9dQZF1DX8Uebhn9wzrS,Chill Lofi Study Beats,235
553,Unwind to these calm classical guitar pieces.,37i9dQZF1DX0jgyAiPl8Af,Peaceful Guitar,250
554,"The composers and musicians bending genres, redefining rules, and bringing <a href=""spotify:genre:classical"">classical</a> music into the 21st century.",37i9dQZF1DWSw8liJZcPOI,Not Quite Classical,80
555,Focus-enhancing piano for your study session.,37i9dQZF1DX8NTLI2TtZa6,Intense Studying,217
556,Enhance your focus with classical music.,37i9dQZF1DXd5zUwdn6lPb,Classical Focus,100
557,Uptempto instrumental hip-hop beats.,37i9dQZF1DWZZbwlv3Vmtr,Focus Flow,165
558,"Sounds of birds, rain, and jungle ambience.",37i9dQZF1DX4PP3DA4J0N8,Nature Sounds,65
559,A calm piano soundtrack to all activities.,37i9dQZF1DX7K31D69s4M1,Piano in the Background,348
560,Keep calm with instrumental acoustic tracks.,37i9dQZF1DXaImRpG7HXqp,Calming Acoustic,211
561,Beautiful scores to accompany your reading.,37i9dQZF1DWZwtERXCS82H,Reading Soundtrack,231
562,Stay focused with electronic and trap beats.,37i9dQZF1DX692WcMwL2yW,All-Nighter,90
563,"The perfect frequency for sleep or study – science tested, listener approved.",37i9dQZF1DWZhzMp90Opmn,Pink Noise,85
564,Stay focused with a little help from Mozart.,37i9dQZF1DWXUpC6mczRpA,Mozart Study,60
565,Enhance your concentration by traveling through different brainwave frequencies until you reach peak awareness in Gamma state.,37i9dQZF1DX7EF8wVxBVhG,Binaural Beats: Focus,52
566,Find your focus with instrumental jazz.,37i9dQZF1DX3SiCzCxMDOH,Jazz for Study,137
567,"Minimalism, electronica and modern classical to concentrate to.",37i9dQZF1DX3PFzdbtx1Us,Music For Concentration,90
568,Get into a morning flow with this focus playlist.,37i9dQZF1DX6T5dWVv97mp,Productive Morning,67
569,Calm music to help you focus on your reading.,37i9dQZF1DWXrDQedVqw6q,Reading Chill Out,165
570,Focus to the sound of soft electronic music.,37i9dQZF1DX0wMD4IoQ5aJ,Electronic Focus,98
571,Instrumental house for when you need to focus!,37i9dQZF1DX8wtrGDH81Oa,House Focus,88
572,Melt into the Atmospheric Calm with these mellow beats and ambient tones.,37i9dQZF1DX4TnpT6vw5rE,Atmospheric Calm,100
573,Electronic music with caffeine.,37i9dQZF1DX1uaml3UXYLk,Coffee Beats,136
574,The sound of jazz to accompany your reading.,37i9dQZF1DX72wBcERxgla,Jazz for Reading,81
575,Fold time and space through sound to reach imaginary universes.,37i9dQZF1DX4ZEXyWinp6f,Sci-Fi Scapes,75
576,Gentle instrumental music to help you relax while you read.,37i9dQZF1DX3DZBe6wPMXo,Relaxing Reading,104
577,Deep beats to study to.,37i9dQZF1DWVtHcSjp0LID,Deep Study,80
578,The perfect score to accompany your literary quest.,37i9dQZF1DWUWUfWSLE7dn,Reading Adventure,50
579,A calm and soothing soundtrack to your reading.,37i9dQZF1DXcY4tn4nPCV1,Read & Unwind,119
580,Relax and escape with these tranquil tracks.,37i9dQZF1DX4FLflF8wPKE,Tranquility,89
581,Beats inspired by the golden era of hip hop.,37i9dQZF1DX0dU0Z2LOkZN,Gold Instrumental Beats,62
582,Soothing piano and strings to help you focus.,37i9dQZF1DWYmSg58uBxin,Instrumental Backdrop,131
583,Transport yourself to a quieter place with these downtempo beats and ambient soundscapes.,37i9dQZF1DWVTkoPB1rnwz,Quiet Hours,100
584,Focus to the sweet sound of jazz.,37i9dQZF1DWSBRKlyNxSuy,Pure Mellow Jazz,50
585,"Soft pop ballads to help you focus, think and get through that homework!",37i9dQZF1DWSSrwtip3vZP,Study Zone,80
586,Calm piano music for enhanced concentration.,37i9dQZF1DWSluGMsH1R9r,Perfect Concentration,181
587,Music that makes you relax and escape the world around you.,37i9dQZF1DWYRcvdDwEl3O,Just Focus,61
588,Soft jazz piano to help you focus during the workday.,37i9dQZF1DX41cLva7hoYQ,Workday Jazz,81
589,Drown in an ocean of atmospheric soundscapes.,37i9dQZF1DX5y2yPmGqrG8,Deep Listening,50
590,Piano music to hone your thought process.,37i9dQZF1DWZIOAPKUdaKS,Focus Piano,168
591,Lounge and chill out music for your workday.,37i9dQZF1DWT5lkChsPmpy,Workday Lounge,95
592,Shut out the noise around you with these acoustic instrumentals.,37i9dQZF1DXcLDm348RRYK,Acoustic Concentration,61
593,Get your creative juices flowing with these instrumental masterpieces.,37i9dQZF1DWWn6teJIIcfG,Creative Focus,199
594,Improve your concentration with aerial post-rock sounds...,37i9dQZF1DWWTdxbiocWOL,Calm Before the Storm,40
595,"The world's biggest dance hits. Music from Imanbek & Goodboys, RAYE, Jax Jones and more!",37i9dQZF1DX4dyzvuaRJ0n,mint,79
596,"Tomorrow's <a href=""spotify:genre:edm_dance"">dance</a> hits, with Bleu Clair",37i9dQZF1DX8tZsk68tuDw,Dance Rising,150
597,"The biggest global club songs from Jersey Club, Baltimore Club, UK Funky, Juke/Footwork, Ballroom/Vogue, Gqom, and more. Cover: UNIIQU3 and Karen Nyame KG",37i9dQZF1DWVXBHEDDpqLs,Global Club Music,100
598,"A new take on the freshest dance tracks with remixes from Tiesto, Purple Disco Machine, Sofi Tukker and more!",37i9dQZF1DWSXOoXnGnOId,mint Remix,75
599,"<a href=""spotify:genre:edm_dance"">Move</a> your feet on New Year's Eve!",37i9dQZF1DXaXB8fQg7xif,Dance Party,100
600,"A mix of the biggest pop, dance, and hip hop hits. Featuring Dua Lipa & DaBaby.",37i9dQZF1DXa2PvUpywmrr,Party Hits,85
601,"All the <a href=""spotify:genre:edm_dance"">big ones</a> with Surf Mesa",37i9dQZF1DX0BcQWzuB7ZO,Dance Hits,86
602,"Feel-good <a href=""spotify:genre:edm_dance"">dance music</a>!",37i9dQZF1DWSf2RDTDayIx,Happy Beats,101
603,"Aggressive trap and bass for the <a href=""spotify:genre:edm_dance"">gym</a>.",37i9dQZF1DX4eRPd9frC1m,Hype,181
604,"Softer kinda <a href=""spotify:genre:edm_dance"">dance</a>.",37i9dQZF1DX6VdMW310YC7,Chill Tracks,303
605,"The best dance songs of 2020, handpicked by us! Cover: Imanbek and SAINt JHN.",37i9dQZF1DX6IfVEzIj7ws,mint Presents... Best Dance Songs of 2020,100
606,"<a href=""spotify:genre:space:electronica_chill"">Hypnotic electronic</a> for studies and a relax.",37i9dQZF1DWXLeA8Omikj7,Brain Food,100
607,"Remixed pop and <a href=""spotify:genre:edm_dance"">dance</a> collabs, with Tate McRae.",37i9dQZF1DXcZDD7cfEKhW,Pop Remix,50
608,"All things <a href=""spotify:genre:bass"">bass</a> with NGHTMRE & SLANDER.",37i9dQZF1DX0hvSv9Rf41p,Bass Arcade,90
609,"Forget it and disappear with chill <a href=""spotify:genre:edm_dance"">house</a>.",37i9dQZF1DX2TRYkJECvfC,Deep House Relax,200
610,"<a href=""spotify:genre:house"">House</a> music lives here. United in one house. Cover: Chris Lake & Armand Van Helden",37i9dQZF1DXa8NOEUWPn9W,Housewerk,120
611,Equal parts nostalgic synthwave sounds and modern production.,37i9dQZF1DXdLEN7aqioXM,RetroWave / Outrun,60
612,"Melodic future bass, warm vocal drizzle, and dreamy <a href=""spotify:genre:edm_dance"">dance music</a>. Featuring San Holo.",37i9dQZF1DXdgz8ZB7c2CP,creamy,100
613,Tap it back or go for a spin with these uptempo tracks!,37i9dQZF1DX32NsLKyzScr,Power Hour,212
614,Instrumental bliss beyond genre classification.,37i9dQZF1DWUraJYejk11q,Genre Glitch,100
615,"Dark & moody progressive house <a href=""spotify:genre:edm_dance"">& electronic</a> on the late night highway.",37i9dQZF1DX6GJXiuZRisr,Night Rider,380
616,"<a href=""spotify:genre:edm_dance"">Shuffle</a> your heart out. Featuring new music from Alison Wonderland and Valentino Khan.",37i9dQZF1DWUq3wF0JVtEy,Shuffle Syndrome,129
617,The hottest new pop with the all the drops. Cover: ILLENIUM,37i9dQZF1DWWOGXILUAh53,Fresh Dance Pop,84
618,"All <a href=""spotify:genre:bass"">wobble</a>",37i9dQZF1DX5Q27plkaOQ3,Dubstep Don,86
619,"This (and last) week's handpicked new <a href=""spotify:genre:edm_dance"">dance and electronic music</a>, with 00110100 01010100 aka Four Tet. Happy Holidays!",37i9dQZF1DXa41CMuUARjl,Friday Cratediggers,106
620,Welcome to the dark side of the club.,37i9dQZF1DX6J5NfMJS675,Techno Bunker,60
621,"<a href=""spotify:genre:edm_dance"">Dance radio</a> hits from the 90s and 00s!",37i9dQZF1DX8a1tdzq5tbM,Dance Classics,120
622,"<a href=""spotify:genre:edm_dance"">Dance music</a> for the heart <3",37i9dQZF1DWSRc3WJklgBs,Heart Beats,170
623,"Nostalgic <a href=""spotify:genre:edm_dance"">dance</a> festival favourites from the 2010s.",37i9dQZF1DX8D2YR1GbW3K,Headliners,100
624,Tech house technicians ft. Kevin McKay,37i9dQZF1DWVY4eLfA3XFQ,Operator,100
625,"Indie <a href=""spotify:genre:edm_dance"">dance </a>tunes, featuring Channel Tres",37i9dQZF1DX8CopunbDxgW,metropolis,84
626,Dance yourself back in time with these 80s sampled futuristic rhythms. Welcome to the future of funk.,37i9dQZF1DXbjGYBfEmjR5,Future Funk,100
627,"Ride the vaporwave and lose your soul in the 
  a e s t h e t i c .",37i9dQZF1DWU4EQPjP9ZpS,Vaporwave,100
628,"Lasers, lights & euphoric beats - all your favorite trance anthems!",37i9dQZF1DXbtYAdenGE9U,Trance Classics,50
629,"A cocktail of <a href=""spotify:genre:edm_dance"">electronic</a> trap and trap-influenced tracks. Featuring new music from Baauer.",37i9dQZF1DX1OIMC8iDi74,Trap Mojito,100
630,"Setting sights on banging <a href=""spotify:genre:trance_progressive"">trance and progressive</a> with Ferry Corsten",37i9dQZF1DX91oIci4su1D,Trance Mission,172
631,Distorted and rough around the edges.,37i9dQZF1DXbXD9pMSZomS,Lo-Fi House,60
632,Chill techno and tech house.,37i9dQZF1DX0r3x8OtiwEM,Lowkey Tech,60
633,Create the new vibe by mixing in the retro sounds.,37i9dQZF1DXafD1g5rer7q,EDM Samplings,50
634,Only the biggest Hardstyle,37i9dQZF1DX0pH2SQMRXnC,Hardstyle Bangers,200
635,"Emo and screamo with <a href=""spotify:genre:edm_dance"">an electronic twist</a>. Cover: Kayzo",37i9dQZF1DWTfrr8pte1rT,Emotron,71
636,The biggest and best tracks in Soca from all the islands.,37i9dQZF1DWW7BONj8RiqI,Massive Soca Hits,100
637,Heavyweights only. Cover: Zeds Dead,37i9dQZF1DWZCdOD1jAvLL,Bangers,83
638,"The absolute hardest <a href=""spotify:genre:edm_dance"">electronic tracks</a> :o",37i9dQZF1DX3ND264N08pv,Rage Beats,100
639,Electro tunes for your virtual world.,37i9dQZF1DX3FJKV5EZtau,Pixel Garden,75
640,"This is a deep tribal sound, combining electronic elements and organic instrumentation, stemming from the folk music of Africa, Latin America, and the Middle East.",37i9dQZF1DX2pprEpa9URZ,Orgánica,60
641,The most exciting discoveries of the year. Cover: Godford,37i9dQZF1DX6bBjHfdRnza,Fresh Finds: Best of Basement 2020,100
642,"The intersection of hip-hop, electronic, dance and R&B. Cover: DijahSB",37i9dQZF1DX1aTyQ3Z9nTc,Choice Edit,75
643,Rest In Peace Cookie Monsta.,37i9dQZF1DX4arVIN5Cg4U,Dubstep Classics,40
644,New takes on old classics!,37i9dQZF1DX1OxnjWYRVU0,Dance Covers,227
645,"ALL Black Lives Matter.  Songs of empowerment and pride. Take action on racial justice, visit <a href=""https://www.colorofchange.org"">Color Of Change</a>.",37i9dQZF1DWWAqc46ZJdZf,Black Lives Matter,60
646,Hear the stories behind the songs and artists that define a culture.,37i9dQZF1DX8tN3OFXtAqt,Sound Stories: Black Music,12
647,Essential tunes for time with the family.,37i9dQZF1DXab8DipvnuNU,The Cook(in),60
648,When you feel like you're 100% that b****. Cover: BIA,37i9dQZF1DX6GwdWRQMQpq,Feelin' Myself,50
649,"The powerful, expressive sound of Ballroom and Vogue culture - pioneered by the black LGBTQIA+ community. Cover: DJ Delish",37i9dQZF1DX147VuwpqwJX,The Ballroom (Vogue),55
650,"All the music from Michaela Coel’s new HBO series, I May Destroy You, now streaming on  <a href=""https://open.spotify.com/user/zixjtyf5mcboj19z5t19kz8n5?si=vlwsJ4dMStuKjfmgq1AMhQ"">HBO Max</a>",37i9dQZF1DWUcT0QzTFbgH,I May Destroy You,80
651,"Real African vibes, right here. Africa to the world! Cover: <a href=""https://open.spotify.com/artist/523y9KSneKh6APd1hKxLuF?si=f5ONE2nsSr-1zVc_1lsboA"">Master KG</a>",37i9dQZF1DWYkaDif7Ztbp,African Heat,70
652,"Discover the multifaceted creativity of the black queer community. Cover: <a href=""spotify:artist:4XquDVA8pkg5Lx91No1JxB"">Brittany Howard</a>",37i9dQZF1DWYdV3Fs5eWjC,"Black, Queer, and Proud",62
653,"All jazz every Sunday, curated by Jermaine Dupri.",37i9dQZF1DWUeUTA8xEERe,JD's Jook Joint,26
654,Songs of pride and empowerment to enjoy with little listeners. Cover: That Girl Lay Lay.,37i9dQZF1DXaT0pyUaCzoO,Royalty,32
655,Black lives and voices matter. Cover: Goyo of ChocQuibTown,37i9dQZF1DWTD6JPQU0gqz,Orgullo Afro-Latino,75
656,The best in new & current Dancehall. Cover: Busy Signal,37i9dQZF1DXan38dNVDdl4,Dancehall Official,86
657,"Afrofuturism—in all its wild, otherworldly musical dimensions—is captured by guest curator <a href=""https://open.spotify.com/artist/3wcj11K77LjEY1PkEazffa?si=9WfppMjSTmWp4ezkLWmP-A"">Burna Boy</a>",37i9dQZF1DX28ZIZjK8SGt,Black to the Future,23
658,The sounds of hip-hop coming out of Canada. Cover: Burna Bandz,37i9dQZF1DX59ogDi1Z2XL,Northern Bars,101
659,Podcast episodes honoring Black businesses and entrepreneurs,37i9dQZF1DX1b8ifIilrFS,Buy Black,9
